Subject_ID,Stage,max,min,median,mean,var,rms,diff1_mean,diff2_mean,diff1_std,diff2_std,freq0,freq1,freq2,freq3,freq4,freq5,freq6,freq7
20250408-01588050,Neutral,15.2,4.6,0.5380785075222349,0.5441790794139033,0.03298170096078032,0.5736833372449855,-0.0007650351816225164,-5.9348874609743944e-05,0.01924873465777244,0.009617321056114717,3.729059703915192,0.33090270248805703,0.22603666197872974,0.04462131284501769,0.049071697339890016,0.024034005462343022,0.009219701063812764,0.004245260530876976
20250408-01588050,Negative,2.7,-6.2,0.30561862890082075,0.35409390349316616,0.0403700884474215,0.4071272294239839,-0.0011748976669618747,-1.568199902743987e-05,0.021564062697396937,0.012020042659057963,2.5792430807195217,0.18792226857316002,0.06146191030197876,0.03179382467589627,0.006866012086978718,0.0069545456170453605,0.003664265188859233,0.0041286917052335125
20250408-03118448,Rest,3.6,-14.4,0.7119492954071738,0.6408964216726467,0.07507976095397963,0.6970136184227556,0.002396990399293923,9.439961473228257e-06,0.012014768949331484,0.0055963915456341195,3.5032665674476697,0.3710774054807623,0.03096686094511445,0.01126163503896007,0.00952790475906147,0.0017743052693431915,0.00339130438169713,0.0009519119989566602
20250408-03118448,Positive,4.0,-14.9,0.4315441117538743,0.5168444056586333,0.07839108513881966,0.587808833550029,-0.00016550676656040158,1.5371156774660124e-05,0.02268423725220283,0.010108237827739857,5.309380754538404,0.38824716189069125,0.1455834660639516,0.11936944629306112,0.028888206065522466,0.012288218807653042,0.010178439096862694,0.0019173128472052539
20250408-03118448,Neutral,3.7,-13.1,0.6055272997742568,0.55639700086056,0.07835040051899612,0.6228386814301294,-0.00048334999989990116,2.1126159337493794e-06,0.013541656156911204,0.0066006191691341315,16.807776130959148,0.057342282945133057,0.014649256287729465,0.017496909044623164,0.00088039976278011,0.004059988075798684,0.006010982072570489,0.0018017734174150587
20250408-03118448,Negative,6.8,-8.6,0.4787250398536546,0.48067971087145156,0.04149075641831942,0.522057219911555,0.0004736717810609504,6.920714520854714e-06,0.024176439868531147,0.013703907310810002,4.635745042434429,0.3143769908709373,0.16903147859839915,0.07039065269160931,0.029158298933021118,0.024502179199952196,0.009698840289740144,0.004487014991975286
20250408-03621685,Rest,-81.2,-92.2,0.5968635066232567,0.5769588959684003,0.04548209917093946,0.6151127269111043,-0.0008053678285807892,0.0001738889463131053,0.026836204795152016,0.013321542224817181,1.032793693413282,0.338275610503529,0.27355236350700796,0.08647635956594493,0.034613052137117996,0.011114553586545475,0.006108334037472367,0.0034450296055672704
20250408-03621685,Positive,-75.0,-87.9,0.41554611035472455,0.46683527781688716,0.06712602409084052,0.5339112292368561,0.0027670666289857184,5.4557945684846404e-05,0.03033435236954711,0.02343591477479715,1.7601708232036926,0.11738936658984209,0.21965497477236307,0.1879280617874723,0.02303501653160069,0.027808058909445647,0.01756138540261138,0.003971650226106075
20250408-03621685,Neutral,-74.5,-85.5,0.6254943260232549,0.5568548387657264,0.059892187516578925,0.6082594010563109,-0.0010726984446385633,-1.9044759587873336e-05,0.029331525190796036,0.01644540295389616,6.1247443240359,0.5643886978576982,0.4306416891947902,0.18017067824309682,0.04997914713979294,0.017819542904871324,0.02646286737827342,0.009463815764488405
20250408-03621685,Negative,-64.3,-80.7,0.6662412839033156,0.6455440140872839,0.029808004660976734,0.6682328028351349,0.0008442087550358323,-2.0379164390959032e-05,0.017167453167252423,0.011216585503885148,2.5777340889779383,0.2724649566061615,0.08637619372669524,0.06683405534161314,0.048199191581372494,0.016503650970068427,0.00801610220493887,0.005009706398914126
